organ_index_id,source_embedding,source_row_id,organ,label,sample_id,image_path_final
163,fruit_embeddings.npy,559,fruit,target_spot,mendeley_3059,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3059_3059.jpg
164,fruit_embeddings.npy,561,fruit,target_spot,mendeley_3061,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3061_3061.jpg
165,fruit_embeddings.npy,562,fruit,target_spot,mendeley_3062,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3062_3062.jpg
166,fruit_embeddings.npy,564,fruit,target_spot,mendeley_3064,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3064_3064.jpg
167,fruit_embeddings.npy,566,fruit,target_spot,mendeley_3066,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3066_3066.jpg
168,fruit_embeddings.npy,569,fruit,target_spot,mendeley_3069,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3069_3069.jpg
169,fruit_embeddings.npy,571,fruit,target_spot,mendeley_3071,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3071_3071.jpg
170,fruit_embeddings.npy,576,fruit,target_spot,mendeley_3076,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3076_3076.jpg
171,fruit_embeddings.npy,580,fruit,target_spot,mendeley_3080,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3080_3080.jpg
172,fruit_embeddings.npy,583,fruit,target_spot,mendeley_3083,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3083_3083.jpg
173,fruit_embeddings.npy,586,fruit,target_spot,mendeley_3086,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3086_3086.jpg
174,fruit_embeddings.npy,588,fruit,target_spot,mendeley_3088,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3088_3088.jpg
175,fruit_embeddings.npy,589,fruit,target_spot,mendeley_3089,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3089_3089.jpg
176,fruit_embeddings.npy,590,fruit,target_spot,mendeley_3090,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3090_3090.jpg
177,fruit_embeddings.npy,591,fruit,target_spot,mendeley_3091,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3091_3091.jpg
178,fruit_embeddings.npy,597,fruit,target_spot,mendeley_3097,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3097_3097.jpg
179,fruit_embeddings.npy,599,fruit,target_spot,mendeley_3099,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3099_3099.jpg
180,fruit_embeddings.npy,600,fruit,target_spot,mendeley_3100,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3100_3100.jpg
181,fruit_embeddings.npy,601,fruit,target_spot,mendeley_3101,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3101_3101.jpg
182,fruit_embeddings.npy,605,fruit,target_spot,mendeley_3105,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3105_3105.jpg
183,fruit_embeddings.npy,612,fruit,target_spot,mendeley_3112,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3112_3112.jpg
184,fruit_embeddings.npy,613,fruit,target_spot,mendeley_3113,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3113_3113.jpg
185,fruit_embeddings.npy,615,fruit,target_spot,mendeley_3115,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3115_3115.jpg
186,fruit_embeddings.npy,619,fruit,target_spot,mendeley_3119,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3119_3119.jpg
187,fruit_embeddings.npy,632,fruit,target_spot,mendeley_3132,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3132_3132.jpg
188,fruit_embeddings.npy,635,fruit,target_spot,mendeley_3135,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3135_3135.jpg
189,fruit_embeddings.npy,640,fruit,target_spot,mendeley_3140,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3140_3140.jpg
190,fruit_embeddings.npy,645,fruit,target_spot,mendeley_3145,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3145_3145.jpg
191,fruit_embeddings.npy,647,fruit,target_spot,mendeley_3147,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3147_3147.jpg
192,fruit_embeddings.npy,651,fruit,target_spot,mendeley_3151,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3151_3151.jpg
193,fruit_embeddings.npy,652,fruit,target_spot,mendeley_3152,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3152_3152.jpg
194,fruit_embeddings.npy,658,fruit,target_spot,mendeley_3158,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3158_3158.jpg
195,fruit_embeddings.npy,662,fruit,target_spot,mendeley_3162,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3162_3162.jpg
196,fruit_embeddings.npy,667,fruit,target_spot,mendeley_3167,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3167_3167.jpg
197,fruit_embeddings.npy,668,fruit,target_spot,mendeley_3168,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3168_3168.jpg
198,fruit_embeddings.npy,674,fruit,target_spot,mendeley_3174,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3174_3174.jpg
199,fruit_embeddings.npy,679,fruit,target_spot,mendeley_3179,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3179_3179.jpg
200,fruit_embeddings.npy,682,fruit,target_spot,mendeley_3182,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3182_3182.jpg
201,fruit_embeddings.npy,683,fruit,target_spot,mendeley_3183,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3183_3183.jpg
202,fruit_embeddings.npy,687,fruit,target_spot,mendeley_3187,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3187_3187.jpg
203,fruit_embeddings.npy,693,fruit,target_spot,mendeley_3193,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3193_3193.jpg
204,fruit_embeddings.npy,698,fruit,target_spot,mendeley_3198,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3198_3198.jpg
205,fruit_embeddings.npy,699,fruit,target_spot,mendeley_3199,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3199_3199.jpg
206,fruit_embeddings.npy,700,fruit,target_spot,mendeley_3200,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3200_3200.jpg
207,fruit_embeddings.npy,705,fruit,target_spot,mendeley_3205,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3205_3205.jpg
208,fruit_embeddings.npy,707,fruit,target_spot,mendeley_3207,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3207_3207.jpg
209,fruit_embeddings.npy,717,fruit,target_spot,mendeley_3217,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3217_3217.jpg
210,fruit_embeddings.npy,720,fruit,target_spot,mendeley_3220,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3220_3220.jpg
211,fruit_embeddings.npy,721,fruit,target_spot,mendeley_3221,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3221_3221.jpg
212,fruit_embeddings.npy,723,fruit,target_spot,mendeley_3223,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3223_3223.jpg
213,fruit_embeddings.npy,726,fruit,target_spot,mendeley_3226,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3226_3226.jpg
214,fruit_embeddings.npy,729,fruit,target_spot,mendeley_3229,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3229_3229.jpg
215,fruit_embeddings.npy,736,fruit,target_spot,mendeley_3236,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3236_3236.jpg
216,fruit_embeddings.npy,737,fruit,target_spot,mendeley_3237,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3237_3237.jpg
217,fruit_embeddings.npy,739,fruit,target_spot,mendeley_3239,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3239_3239.jpg
218,fruit_embeddings.npy,740,fruit,target_spot,mendeley_3240,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3240_3240.jpg
219,fruit_embeddings.npy,748,fruit,target_spot,mendeley_3248,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3248_3248.jpg
220,fruit_embeddings.npy,750,fruit,target_spot,mendeley_3250,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3250_3250.jpg
221,fruit_embeddings.npy,752,fruit,target_spot,mendeley_3252,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3252_3252.jpg
222,fruit_embeddings.npy,755,fruit,target_spot,mendeley_3255,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3255_3255.jpg
223,fruit_embeddings.npy,756,fruit,target_spot,mendeley_3256,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3256_3256.jpg
224,fruit_embeddings.npy,758,fruit,target_spot,mendeley_3258,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3258_3258.jpg
225,fruit_embeddings.npy,765,fruit,target_spot,mendeley_3265,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3265_3265.jpg
226,fruit_embeddings.npy,768,fruit,target_spot,mendeley_3268,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3268_3268.jpg
227,fruit_embeddings.npy,770,fruit,target_spot,mendeley_3270,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3270_3270.jpg
228,fruit_embeddings.npy,771,fruit,target_spot,mendeley_3271,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3271_3271.jpg
229,fruit_embeddings.npy,773,fruit,target_spot,mendeley_3273,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3273_3273.jpg
230,fruit_embeddings.npy,775,fruit,target_spot,mendeley_3275,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3275_3275.jpg
231,fruit_embeddings.npy,779,fruit,target_spot,mendeley_3279,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3279_3279.jpg
232,fruit_embeddings.npy,781,fruit,target_spot,mendeley_3281,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3281_3281.jpg
233,fruit_embeddings.npy,785,fruit,target_spot,mendeley_3285,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3285_3285.jpg
234,fruit_embeddings.npy,786,fruit,target_spot,mendeley_3286,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3286_3286.jpg
235,fruit_embeddings.npy,789,fruit,target_spot,mendeley_3289,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3289_3289.jpg
236,fruit_embeddings.npy,791,fruit,target_spot,mendeley_3291,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3291_3291.jpg
237,fruit_embeddings.npy,792,fruit,target_spot,mendeley_3292,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3292_3292.jpg
238,fruit_embeddings.npy,794,fruit,target_spot,mendeley_3294,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3294_3294.jpg
239,fruit_embeddings.npy,796,fruit,target_spot,mendeley_3296,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3296_3296.jpg
240,fruit_embeddings.npy,800,fruit,target_spot,mendeley_3300,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3300_3300.jpg
241,fruit_embeddings.npy,801,fruit,target_spot,mendeley_3301,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3301_3301.jpg
242,fruit_embeddings.npy,802,fruit,target_spot,mendeley_3302,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3302_3302.jpg
243,fruit_embeddings.npy,806,fruit,target_spot,mendeley_3306,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3306_3306.jpg
244,fruit_embeddings.npy,811,fruit,target_spot,mendeley_3311,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3311_3311.jpg
245,fruit_embeddings.npy,820,fruit,target_spot,mendeley_3320,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3320_3320.jpg
246,fruit_embeddings.npy,821,fruit,target_spot,mendeley_3321,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3321_3321.jpg
247,fruit_embeddings.npy,822,fruit,target_spot,mendeley_3322,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3322_3322.jpg
248,fruit_embeddings.npy,824,fruit,target_spot,mendeley_3324,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3324_3324.jpg
249,fruit_embeddings.npy,825,fruit,target_spot,mendeley_3325,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3325_3325.jpg
250,fruit_embeddings.npy,829,fruit,target_spot,mendeley_3329,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3329_3329.jpg
251,fruit_embeddings.npy,830,fruit,target_spot,mendeley_3330,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3330_3330.jpg
252,fruit_embeddings.npy,831,fruit,target_spot,mendeley_3331,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3331_3331.jpg
253,fruit_embeddings.npy,835,fruit,target_spot,mendeley_3335,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3335_3335.jpg
254,fruit_embeddings.npy,836,fruit,target_spot,mendeley_3336,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3336_3336.jpg
255,fruit_embeddings.npy,838,fruit,target_spot,mendeley_3338,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3338_3338.jpg
256,fruit_embeddings.npy,840,fruit,target_spot,mendeley_3340,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3340_3340.jpg
257,fruit_embeddings.npy,841,fruit,target_spot,mendeley_3341,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3341_3341.jpg
258,fruit_embeddings.npy,843,fruit,target_spot,mendeley_3343,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3343_3343.jpg
259,fruit_embeddings.npy,849,fruit,target_spot,mendeley_3349,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3349_3349.jpg
260,fruit_embeddings.npy,852,fruit,target_spot,mendeley_3352,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3352_3352.jpg
261,fruit_embeddings.npy,854,fruit,target_spot,mendeley_3354,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3354_3354.jpg
262,fruit_embeddings.npy,856,fruit,target_spot,mendeley_3356,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3356_3356.jpg
263,fruit_embeddings.npy,857,fruit,target_spot,mendeley_3357,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3357_3357.jpg
264,fruit_embeddings.npy,858,fruit,target_spot,mendeley_3358,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3358_3358.jpg
265,fruit_embeddings.npy,862,fruit,target_spot,mendeley_3362,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3362_3362.jpg
266,fruit_embeddings.npy,863,fruit,target_spot,mendeley_3363,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3363_3363.jpg
267,fruit_embeddings.npy,864,fruit,target_spot,mendeley_3364,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3364_3364.jpg
268,fruit_embeddings.npy,871,fruit,target_spot,mendeley_3371,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3371_3371.jpg
269,fruit_embeddings.npy,872,fruit,target_spot,mendeley_3372,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3372_3372.jpg
270,fruit_embeddings.npy,873,fruit,target_spot,mendeley_3373,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3373_3373.jpg
271,fruit_embeddings.npy,874,fruit,target_spot,mendeley_3374,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3374_3374.jpg
272,fruit_embeddings.npy,878,fruit,target_spot,mendeley_3378,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3378_3378.jpg
273,fruit_embeddings.npy,881,fruit,target_spot,mendeley_3381,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3381_3381.jpg
274,fruit_embeddings.npy,884,fruit,target_spot,mendeley_3384,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3384_3384.jpg
275,fruit_embeddings.npy,886,fruit,target_spot,mendeley_3386,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3386_3386.jpg
276,fruit_embeddings.npy,891,fruit,target_spot,mendeley_3391,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3391_3391.jpg
277,fruit_embeddings.npy,894,fruit,target_spot,mendeley_3394,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3394_3394.jpg
278,fruit_embeddings.npy,895,fruit,target_spot,mendeley_3395,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3395_3395.jpg
279,fruit_embeddings.npy,896,fruit,target_spot,mendeley_3396,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3396_3396.jpg
280,fruit_embeddings.npy,901,fruit,target_spot,mendeley_3401,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3401_3401.jpg
281,fruit_embeddings.npy,904,fruit,target_spot,mendeley_3404,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3404_3404.jpg
282,fruit_embeddings.npy,915,fruit,target_spot,mendeley_3415,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3415_3415.jpg
283,fruit_embeddings.npy,919,fruit,target_spot,mendeley_3419,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3419_3419.jpg
284,fruit_embeddings.npy,922,fruit,target_spot,mendeley_3422,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3422_3422.jpg
285,fruit_embeddings.npy,928,fruit,target_spot,mendeley_3428,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3428_3428.jpg
286,fruit_embeddings.npy,929,fruit,target_spot,mendeley_3429,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3429_3429.jpg
287,fruit_embeddings.npy,931,fruit,target_spot,mendeley_3431,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3431_3431.jpg
288,fruit_embeddings.npy,932,fruit,target_spot,mendeley_3432,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3432_3432.jpg
289,fruit_embeddings.npy,936,fruit,target_spot,mendeley_3436,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3436_3436.jpg
290,fruit_embeddings.npy,938,fruit,target_spot,mendeley_3438,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3438_3438.jpg
291,fruit_embeddings.npy,942,fruit,target_spot,mendeley_3442,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3442_3442.jpg
292,fruit_embeddings.npy,944,fruit,target_spot,mendeley_3444,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3444_3444.jpg
293,fruit_embeddings.npy,945,fruit,target_spot,mendeley_3445,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3445_3445.jpg
294,fruit_embeddings.npy,947,fruit,target_spot,mendeley_3447,C:\Users\Lenovo\Desktop\project\dataset_final\fruit\target_spot\mendeley_mendeley_3447_3447.jpg
